Date,Pref,Positive,Tested,Inpatient,Discharged,Unconfirmed,Deaths.cumulative
2020/4/27,Gifu,0,8545,,,,
2020/4/27,Shizuoka,1,8545,,,,
2020/4/27,Aichi,0,8545,,,,
2020/4/27,Mie,0,8545,,,,
2020/4/27,Shiga,0,8545,,,,
2020/4/27,Kyoto,15,8545,,,,
2020/4/27,Osaka,28,8545,,,,
2020/4/27,Hyogo,1,8545,,,,
2020/4/27,Nara,2,8545,,,,
2020/4/27,Wakayama,1,8545,,,,
2020/4/27,Tottori,0,8545,,,,
2020/4/27,Shimane,0,8545,,,,
2020/4/27,Okayama,0,8545,,,,
2020/4/27,Hiroshima,1,8545,,,,
2020/4/27,Yamaguchi,0,8545,,,,
2020/4/27,Tokushima,0,8545,,,,
2020/4/27,Kagawa,0,8545,,,,
2020/4/27,Ehime,0,8545,,,,
2020/4/27,Kochi,0,8545,,,,
2020/4/27,Fukuoka,9,8545,,,,
2020/4/27,Saga,0,8545,,,,
2020/4/27,Nagasaki,0,8545,,,,
2020/4/27,Kumamoto,0,8545,,,,
2020/4/27,Oita,0,8545,,,,
2020/4/27,Miyazaki,0,8545,,,,
2020/4/27,Kagoshima,0,8545,,,,
2020/4/27,Okinawa,0,8545,,,,
2020/4/28,Hokkaido,38,3244,,,,
2020/4/28,Aomori,3,3244,,,,
2020/4/28,Iwate,0,3244,,,,
2020/4/28,Miyagi,2,3244,,,,
2020/4/28,Akita,0,3244,,,,
2020/4/28,Yamagata,1,3244,,,,
2020/4/28,Fukushima,1,3244,,,,
2020/4/28,Ibaraki,1,3244,,,,
2020/4/28,Tochigi,0,3244,,,,
2020/4/28,Gunma,0,3244,,,,
2020/4/28,Saitama,9,3244,,,,
2020/4/28,Chiba,9,3244,,,,
2020/4/28,Tokyo,114,3244,,,,
2020/4/28,Kanagawa,10,3244,,,,
2020/4/28,Niigata,5,3244,,,,
2020/4/28,Toyama,2,3244,,,,
2020/4/28,Ishikawa,9,3244,,,,
2020/4/28,Fukui,1,3244,,,,
2020/4/28,Yamanashi,0,3244,,,,
2020/4/28,Nagano,1,3244,,,,
2020/4/28,Gifu,0,3244,,,,
2020/4/28,Shizuoka,5,3244,,,,
2020/4/28,Aichi,5,3244,,,,
2020/4/28,Mie,0,3244,,,,
2020/4/28,Shiga,2,3244,,,,
2020/4/28,Kyoto,4,3244,,,,
2020/4/28,Osaka,32,3244,,,,
2020/4/28,Hyogo,7,3244,,,,
2020/4/28,Nara,3,3244,,,,
2020/4/28,Wakayama,1,3244,,,,
2020/4/28,Tottori,0,3244,,,,
2020/4/28,Shimane,1,3244,,,,
2020/4/28,Okayama,0,3244,,,,
2020/4/28,Hiroshima,5,3244,,,,
2020/4/28,Yamaguchi,0,3244,,,,
2020/4/28,Tokushima,0,3244,,,,
2020/4/28,Kagawa,0,3244,,,,
2020/4/28,Ehime,0,3244,,,,
2020/4/28,Kochi,0,3244,,,,
2020/4/28,Fukuoka,4,3244,,,,
2020/4/28,Saga,0,3244,,,,
2020/4/28,Nagasaki,0,3244,,,,
2020/4/28,Kumamoto,0,3244,,,,
2020/4/28,Oita,0,3244,,,,
2020/4/28,Miyazaki,0,3244,,,,
2020/4/28,Kagoshima,0,3244,,,,
2020/4/28,Okinawa,4,3244,,,,
2020/4/29,Hokkaido,38,879,,,,
2020/4/29,Aomori,0,879,,,,
2020/4/29,Iwate,0,879,,,,
2020/4/29,Miyagi,0,879,,,,
2020/4/29,Akita,0,879,,,,
2020/4/29,Yamagata,1,879,,,,
2020/4/29,Fukushima,1,879,,,,
2020/4/29,Ibaraki,1,879,,,,
2020/4/29,Tochigi,0,879,,,,
2020/4/29,Gunma,0,879,,,,
2020/4/29,Saitama,10,879,,,,
2020/4/29,Chiba,4,879,,,,
2020/4/29,Tokyo,46,879,,,,
2020/4/29,Kanagawa,26,879,,,,
2020/4/29,Niigata,0,879,,,,
2020/4/29,Toyama,9,879,,,,
2020/4/29,Ishikawa,5,879,,,,
2020/4/29,Fukui,0,879,,,,
2020/4/29,Yamanashi,0,879,,,,
2020/4/29,Nagano,0,879,,,,
2020/4/29,Gifu,0,879,,,,
2020/4/29,Shizuoka,1,879,,,,
2020/4/29,Aichi,4,879,,,,
2020/4/29,Mie,0,879,,,,
2020/4/29,Shiga,0,879,,,,
2020/4/29,Kyoto,4,879,,,,
2020/4/29,Osaka,43,879,,,,
2020/4/29,Hyogo,6,879,,,,
2020/4/29,Nara,1,879,,,,
2020/4/29,Wakayama,0,879,,,,
2020/4/29,Tottori,0,879,,,,
2020/4/29,Shimane,0,879,,,,
2020/4/29,Okayama,1,879,,,,
2020/4/29,Hiroshima,1,879,,,,
2020/4/29,Yamaguchi,0,879,,,,
2020/4/29,Tokushima,0,879,,,,
2020/4/29,Kagawa,0,879,,,,
2020/4/29,Ehime,0,879,,,,
2020/4/29,Kochi,1,879,,,,
2020/4/29,Fukuoka,13,879,,,,
2020/4/29,Saga,1,879,,,,
2020/4/29,Nagasaki,0,879,,,,
2020/4/29,Kumamoto,0,879,,,,
2020/4/29,Oita,0,879,,,,
2020/4/29,Miyazaki,0,879,,,,
2020/4/29,Kagoshima,0,879,,,,
2020/4/29,Okinawa,0,879,,,,
2020/4/30,Hokkaido,41,8126,,,,
2020/4/30,Aomori,0,8126,,,,
2020/4/30,Iwate,0,8126,,,,
2020/4/30,Miyagi,0,8126,,,,
2020/4/30,Akita,0,8126,,,,
2020/4/30,Yamagata,0,8126,,,,
2020/4/30,Fukushima,2,8126,,,,
2020/4/30,Ibaraki,0,8126,,,,
2020/4/30,Tochigi,0,8126,,,,
2020/4/30,Gunma,1,8126,,,,
2020/4/30,Saitama,9,8126,,,,
2020/4/30,Chiba,9,8126,,,,
2020/4/30,Tokyo,59,8126,,,,
2020/4/30,Kanagawa,26,8126,,,,
2020/4/30,Niigata,0,8126,,,,
2020/4/30,Toyama,7,8126,,,,
2020/4/30,Ishikawa,1,8126,,,,
2020/4/30,Fukui,0,8126,,,,
2020/4/30,Yamanashi,0,8126,,,,
2020/4/30,Nagano,0,8126,,,,
2020/4/30,Gifu,0,8126,,,,
2020/4/30,Shizuoka,3,8126,,,,
2020/4/30,Aichi,1,8126,,,,
2020/4/30,Mie,0,8126,,,,
2020/4/30,Shiga,0,8126,,,,
2020/4/30,Kyoto,3,8126,,,,
2020/4/30,Osaka,26,8126,,,,
2020/4/30,Hyogo,3,8126,,,,
2020/4/30,Nara,0,8126,,,,
2020/4/30,Wakayama,2,8126,,,,
2020/4/30,Tottori,0,8126,,,,
2020/4/30,Shimane,0,8126,,,,
2020/4/30,Okayama,0,8126,,,,
2020/4/30,Hiroshima,0,8126,,,,
2020/4/30,Yamaguchi,3,8126,,,,
2020/4/30,Tokushima,0,8126,,,,
2020/4/30,Kagawa,0,8126,,,,
2020/4/30,Ehime,0,8126,,,,
2020/4/30,Kochi,0,8126,,,,
2020/4/30,Fukuoka,3,8126,,,,
2020/4/30,Saga,2,8126,,,,
2020/4/30,Nagasaki,0,8126,,,,
2020/4/30,Kumamoto,0,8126,,,,
2020/4/30,Oita,0,8126,,,,
2020/4/30,Miyazaki,0,8126,,,,
2020/4/30,Kagoshima,0,8126,,,,
2020/4/30,Okinawa,1,8126,,,,
2020/5/1,Hokkaido,22,6820,,,,
2020/5/1,Aomori,0,6820,,,,
2020/5/1,Iwate,0,6820,,,,
2020/5/1,Miyagi,0,6820,,,,
2020/5/1,Akita,0,6820,,,,
2020/5/1,Yamagata,0,6820,,,,
2020/5/1,Fukushima,1,6820,,,,
2020/5/1,Ibaraki,2,6820,,,,
2020/5/1,Tochigi,0,6820,,,,
2020/5/1,Gunma,0,6820,,,,
2020/5/1,Saitama,12,6820,,,,
2020/5/1,Chiba,6,6820,,,,
2020/5/1,Tokyo,165,6820,,,,
2020/5/1,Kanagawa,15,6820,,,,
2020/5/1,Niigata,2,6820,,,,
2020/5/1,Toyama,4,6820,,,,
2020/5/1,Ishikawa,3,6820,,,,
2020/5/1,Fukui,0,6820,,,,
2020/5/1,Yamanashi,0,6820,,,,
2020/5/1,Nagano,0,6820,,,,
2020/5/1,Gifu,0,6820,,,,
2020/5/1,Shizuoka,2,6820,,,,
2020/5/1,Aichi,3,6820,,,,
2020/5/1,Mie,0,6820,,,,
2020/5/1,Shiga,0,6820,,,,
2020/5/1,Kyoto,4,6820,,,,
2020/5/1,Osaka,24,6820,,,,
2020/5/1,Hyogo,5,6820,,,,
2020/5/1,Nara,3,6820,,,,
2020/5/1,Wakayama,0,6820,,,,
2020/5/1,Tottori,0,6820,,,,
2020/5/1,Shimane,0,6820,,,,
2020/5/1,Okayama,0,6820,,,,
2020/5/1,Hiroshima,4,6820,,,,
2020/5/1,Yamaguchi,2,6820,,,,
2020/5/1,Tokushima,0,6820,,,,
2020/5/1,Kagawa,0,6820,,,,
2020/5/1,Ehime,0,6820,,,,
2020/5/1,Kochi,0,6820,,,,
2020/5/1,Fukuoka,3,6820,,,,
2020/5/1,Saga,0,6820,,,,
2020/5/1,Nagasaki,0,6820,,,,
2020/5/1,Kumamoto,0,6820,,,,
2020/5/1,Oita,0,6820,,,,
2020/5/1,Miyazaki,0,6820,,,,
2020/5/1,Kagoshima,0,6820,,,,
2020/5/1,Okinawa,0,6820,,,,
2020/5/2,Hokkaido,33,880,,,,
2020/5/2,Aomori,0,880,,,,
2020/5/2,Iwate,0,880,,,,
2020/5/2,Miyagi,0,880,,,,
2020/5/2,Akita,0,880,,,,
2020/5/2,Yamagata,0,880,,,,
2020/5/2,Fukushima,1,880,,,,
2020/5/2,Ibaraki,0,880,,,,
2020/5/2,Tochigi,0,880,,,,
2020/5/2,Gunma,0,880,,,,
2020/5/2,Saitama,14,880,,,,
2020/5/2,Chiba,6,880,,,,
2020/5/2,Tokyo,154,880,,,,
2020/5/2,Kanagawa,44,880,,,,
2020/5/2,Niigata,0,880,,,,
2020/5/2,Toyama,4,880,,,,
2020/5/2,Ishikawa,6,880,,,,
2020/5/2,Fukui,0,880,,,,
2020/5/2,Yamanashi,0,880,,,,
2020/5/2,Nagano,4,880,,,,
2020/5/2,Gifu,1,880,,,,
2020/5/2,Shizuoka,0,880,,,,
2020/5/2,Aichi,0,880,,,,
2020/5/2,Mie,0,880,,,,
2020/5/2,Shiga,0,880,,,,
2020/5/2,Kyoto,5,880,,,,
2020/5/2,Osaka,7,880,,,,
2020/5/2,Hyogo,4,880,,,,
2020/5/2,Nara,0,880,,,,
2020/5/2,Wakayama,0,880,,,,
2020/5/2,Tottori,0,880,,,,
2020/5/2,Shimane,0,880,,,,
2020/5/2,Okayama,0,880,,,,
2020/5/2,Hiroshima,1,880,,,,
2020/5/2,Yamaguchi,0,880,,,,
2020/5/2,Tokushima,0,880,,,,
2020/5/2,Kagawa,0,880,,,,
2020/5/2,Ehime,0,880,,,,
2020/5/2,Kochi,0,880,,,,
2020/5/2,Fukuoka,3,880,,,,
2020/5/2,Saga,1,880,,,,
2020/5/2,Nagasaki,0,880,,,,
2020/5/2,Kumamoto,0,880,,,,
2020/5/2,Oita,0,880,,,,
2020/5/2,Miyazaki,0,880,,,,
2020/5/2,Kagoshima,0,880,,,,
2020/5/2,Okinawa,0,880,,,,
2020/5/3,Hokkaido,26,1012,,,,
2020/5/3,Aomori,0,1012,,,,
2020/5/3,Iwate,0,1012,,,,
2020/5/3,Miyagi,0,1012,,,,
2020/5/3,Akita,0,1012,,,,
2020/5/3,Yamagata,0,1012,,,,
2020/5/3,Fukushima,3,1012,,,,
2020/5/3,Ibaraki,0,1012,,,,
2020/5/3,Tochigi,0,1012,,,,
2020/5/3,Gunma,0,1012,,,,
2020/5/3,Saitama,7,1012,,,,
2020/5/3,Chiba,5,1012,,,,
2020/5/3,Tokyo,93,1012,,,,
2020/5/3,Kanagawa,15,1012,,,,
2020/5/3,Niigata,0,1012,,,,
2020/5/3,Toyama,4,1012,,,,
2020/5/3,Ishikawa,4,1012,,,,
2020/5/3,Fukui,0,1012,,,,
2020/5/3,Yamanashi,1,1012,,,,
2020/5/3,Nagano,0,1012,,,,
2020/5/3,Gifu,0,1012,,,,
2020/5/3,Shizuoka,0,1012,,,,
2020/5/3,Aichi,2,1012,,,,
2020/5/3,Mie,0,1012,,,,
2020/5/3,Shiga,0,1012,,,,
2020/5/3,Kyoto,3,1012,,,,
2020/5/3,Osaka,11,1012,,,,
2020/5/3,Hyogo,14,1012,,,,
2020/5/3,Nara,1,1012,,,,
2020/5/3,Wakayama,0,1012,,,,
2020/5/3,Tottori,0,1012,,,,
2020/5/3,Shimane,1,1012,,,,
2020/5/3,Okayama,0,1012,,,,
2020/5/3,Hiroshima,1,1012,,,,
2020/5/3,Yamaguchi,1,1012,,,,
2020/5/3,Tokushima,0,1012,,,,
2020/5/3,Kagawa,0,1012,,,,
2020/5/3,Ehime,1,1012,,,,
2020/5/3,Kochi,0,1012,,,,
2020/5/3,Fukuoka,0,1012,,,,
2020/5/3,Saga,2,1012,,,,
2020/5/3,Nagasaki,0,1012,,,,
2020/5/3,Kumamoto,0,1012,,,,
2020/5/3,Oita,0,1012,,,,
2020/5/3,Miyazaki,0,1012,,,,
2020/5/3,Kagoshima,0,1012,,,,
2020/5/3,Okinawa,0,1012,,,,
2020/5/4,Hokkaido,31,1332,,,,
2020/5/4,Aomori,0,1332,,,,
2020/5/4,Iwate,0,1332,,,,
2020/5/4,Miyagi,0,1332,,,,
2020/5/4,Akita,0,1332,,,,
2020/5/4,Yamagata,1,1332,,,,
2020/5/4,Fukushima,0,1332,,,,
2020/5/4,Ibaraki,2,1332,,,,
2020/5/4,Tochigi,0,1332,,,,
2020/5/4,Gunma,0,1332,,,,
2020/5/4,Saitama,5,1332,,,,
2020/5/4,Chiba,5,1332,,,,
2020/5/4,Tokyo,88,1332,,,,
2020/5/4,Kanagawa,10,1332,,,,
2020/5/4,Niigata,0,1332,,,,
2020/5/4,Toyama,3,1332,,,,
2020/5/4,Ishikawa,3,1332,,,,
2020/5/4,Fukui,0,1332,,,,
2020/5/4,Yamanashi,2,1332,,,,
2020/5/4,Nagano,2,1332,,,,
2020/5/4,Gifu,0,1332,,,,
2020/5/4,Shizuoka,0,1332,,,,
2020/5/4,Aichi,3,1332,,,,
2020/5/4,Mie,0,1332,,,,
2020/5/4,Shiga,2,1332,,,,
2020/5/4,Kyoto,3,1332,,,,
2020/5/4,Osaka,13,1332,,,,
2020/5/4,Hyogo,0,1332,,,,
2020/5/4,Nara,0,1332,,,,
2020/5/4,Wakayama,0,1332,,,,
2020/5/4,Tottori,0,1332,,,,
2020/5/4,Shimane,0,1332,,,,
2020/5/4,Okayama,0,1332,,,,
2020/5/4,Hiroshima,4,1332,,,,
2020/5/4,Yamaguchi,1,1332,,,,
2020/5/4,Tokushima,0,1332,,,,
2020/5/4,Kagawa,0,1332,,,,
2020/5/4,Ehime,0,1332,,,,
2020/5/4,Kochi,0,1332,,,,
2020/5/4,Fukuoka,1,1332,,,,
2020/5/4,Saga,1,1332,,,,
2020/5/4,Nagasaki,0,1332,,,,
2020/5/4,Kumamoto,0,1332,,,,
2020/5/4,Oita,0,1332,,,,
2020/5/4,Miyazaki,0,1332,,,,
2020/5/4,Kagoshima,0,1332,,,,
2020/5/4,Okinawa,0,1332,,,,
2020/5/5,Hokkaido,12,1569,,,,
2020/5/5,Aomori,0,1569,,,,
2020/5/5,Iwate,0,1569,,,,
2020/5/5,Miyagi,0,1569,,,,
2020/5/5,Akita,0,1569,,,,
2020/5/5,Yamagata,0,1569,,,,
2020/5/5,Fukushima,1,1569,,,,
2020/5/5,Ibaraki,1,1569,,,,
2020/5/5,Tochigi,0,1569,,,,
2020/5/5,Gunma,0,1569,,,,
2020/5/5,Saitama,3,1569,,,,
2020/5/5,Chiba,1,1569,,,,
2020/5/5,Tokyo,57,1569,,,,
2020/5/5,Kanagawa,14,1569,,,,
2020/5/5,Niigata,1,1569,,,,
2020/5/5,Toyama,3,1569,,,,
2020/5/5,Ishikawa,1,1569,,,,
2020/5/5,Fukui,0,1569,,,,
2020/5/5,Yamanashi,1,1569,,,,
2020/5/5,Nagano,0,1569,,,,
2020/5/5,Gifu,0,1569,,,,
2020/5/5,Shizuoka,0,1569,,,,
2020/5/5,Aichi,3,1569,,,,
2020/5/5,Mie,0,1569,,,,
2020/5/5,Shiga,0,1569,,,,
2020/5/5,Kyoto,4,1569,,,,
2020/5/5,Osaka,7,1569,,,,
2020/5/5,Hyogo,7,1569,,,,
2020/5/5,Nara,1,1569,,,,
2020/5/5,Wakayama,0,1569,,,,
2020/5/5,Tottori,0,1569,,,,
2020/5/5,Shimane,0,1569,,,,
2020/5/5,Okayama,0,1569,,,,
2020/5/5,Hiroshima,0,1569,,,,
2020/5/5,Yamaguchi,1,1569,,,,
2020/5/5,Tokushima,0,1569,,,,
2020/5/5,Kagawa,0,1569,,,,
2020/5/5,Ehime,0,1569,,,,
2020/5/5,Kochi,0,1569,,,,
2020/5/5,Fukuoka,1,1569,,,,
2020/5/5,Saga,0,1569,,,,
2020/5/5,Nagasaki,0,1569,,,,
2020/5/5,Kumamoto,0,1569,,,,
2020/5/5,Oita,0,1569,,,,
2020/5/5,Miyazaki,0,1569,,,,
2020/5/5,Kagoshima,0,1569,,,,
2020/5/5,Okinawa,0,1569,,,,
2020/5/6,Hokkaido,23,447,,,,
2020/5/6,Aomori,0,447,,,,
2020/5/6,Iwate,0,447,,,,
2020/5/6,Miyagi,0,447,,,,
2020/5/6,Akita,0,447,,,,
2020/5/6,Yamagata,0,447,,,,
2020/5/6,Fukushima,1,447,,,,
2020/5/6,Ibaraki,0,447,,,,
2020/5/6,Tochigi,0,447,,,,
2020/5/6,Gunma,0,447,,,,
2020/5/6,Saitama,8,447,,,,
2020/5/6,Chiba,2,447,,,,
2020/5/6,Tokyo,37,447,,,,
2020/5/6,Kanagawa,7,447,,,,
2020/5/6,Niigata,0,447,,,,
2020/5/6,Toyama,1,447,,,,
2020/5/6,Ishikawa,3,447,,,,
2020/5/6,Fukui,0,447,,,,
2020/5/6,Yamanashi,0,447,,,,
2020/5/6,Nagano,1,447,,,,
2020/5/6,Gifu,0,447,,,,
2020/5/6,Shizuoka,0,447,,,,
2020/5/6,Aichi,0,447,,,,
2020/5/6,Mie,0,447,,,,
2020/5/6,Shiga,0,447,,,,
2020/5/6,Kyoto,3,447,,,,
2020/5/6,Osaka,15,447,,,,
2020/5/6,Hyogo,2,447,,,,
2020/5/6,Nara,0,447,,,,
2020/5/6,Wakayama,0,447,,,,
2020/5/6,Tottori,0,447,,,,
2020/5/6,Shimane,0,447,,,,
2020/5/6,Okayama,0,447,,,,
2020/5/6,Hiroshima,0,447,,,,
2020/5/6,Yamaguchi,0,447,,,,
2020/5/6,Tokushima,0,447,,,,
2020/5/6,Kagawa,0,447,,,,
2020/5/6,Ehime,0,447,,,,
2020/5/6,Kochi,0,447,,,,
2020/5/6,Fukuoka,1,447,,,,
2020/5/6,Saga,0,447,,,,
2020/5/6,Nagasaki,0,447,,,,
2020/5/6,Kumamoto,0,447,,,,
2020/5/6,Oita,0,447,,,,
2020/5/6,Miyazaki,0,447,,,,
2020/5/6,Kagoshima,0,447,,,,
2020/5/6,Okinawa,0,447,,,,
2020/5/7,Hokkaido,14,13005,,,,
2020/5/7,Aomori,1,13005,,,,
2020/5/7,Iwate,0,13005,,,,
2020/5/7,Miyagi,0,13005,,,,
2020/5/7,Akita,0,13005,,,,
2020/5/7,Yamagata,0,13005,,,,
2020/5/7,Fukushima,0,13005,,,,
2020/5/7,Ibaraki,0,13005,,,,
2020/5/7,Tochigi,0,13005,,,,
2020/5/7,Gunma,1,13005,,,,
2020/5/7,Saitama,27,13005,,,,
2020/5/7,Chiba,5,13005,,,,
2020/5/7,Tokyo,23,13005,,,,
2020/5/7,Kanagawa,13,13005,,,,
2020/5/7,Niigata,0,13005,,,,
2020/5/7,Toyama,0,13005,,,,
2020/5/7,Ishikawa,4,13005,,,,
2020/5/7,Fukui,0,13005,,,,
2020/5/7,Yamanashi,0,13005,,,,
2020/5/7,Nagano,0,13005,,,,
2020/5/7,Gifu,0,13005,,,,
2020/5/7,Shizuoka,0,13005,,,,
2020/5/7,Aichi,0,13005,,,,
2020/5/7,Mie,0,13005,,,,
2020/5/7,Shiga,0,13005,,,,
2020/5/7,Kyoto,6,13005,,,,
2020/5/7,Osaka,9,13005,,,,
2020/5/7,Hyogo,3,13005,,,,
2020/5/7,Nara,0,13005,,,,
2020/5/7,Wakayama,0,13005,,,,
2020/5/7,Tottori,0,13005,,,,
2020/5/7,Shimane,0,13005,,,,
2020/5/7,Okayama,0,13005,,,,
2020/5/7,Hiroshima,0,13005,,,,
2020/5/7,Yamaguchi,0,13005,,,,
2020/5/7,Tokushima,0,13005,,,,
2020/5/7,Kagawa,0,13005,,,,
2020/5/7,Ehime,0,13005,,,,
2020/5/7,Kochi,0,13005,,,,
2020/5/7,Fukuoka,1,13005,,,,
2020/5/7,Saga,0,13005,,,,
2020/5/7,Nagasaki,0,13005,,,,
2020/5/7,Kumamoto,0,13005,,,,
2020/5/7,Oita,0,13005,,,,
2020/5/7,Miyazaki,0,13005,,,,
2020/5/7,Kagoshima,0,13005,,,,
2020/5/7,Okinawa,0,13005,,,,
2020/5/8,Hokkaido,6,10680,,,,
2020/5/8,Aomori,0,10680,,,,
2020/5/8,Iwate,0,10680,,,,
2020/5/8,Miyagi,0,10680,,,,
2020/5/8,Akita,0,10680,,,,
2020/5/8,Yamagata,0,10680,,,,
2020/5/8,Fukushima,1,10680,,,,
2020/5/8,Ibaraki,0,10680,,,,
2020/5/8,Tochigi,2,10680,,,,
2020/5/8,Gunma,0,10680,,,,
2020/5/8,Saitama,9,10680,,,,
2020/5/8,Chiba,3,10680,,,,
2020/5/8,Tokyo,39,10680,,,,
2020/5/8,Kanagawa,7,10680,,,,
2020/5/8,Niigata,3,10680,,,,
2020/5/8,Toyama,1,10680,,,,
2020/5/8,Ishikawa,0,10680,,,,
2020/5/8,Fukui,0,10680,,,,
2020/5/8,Yamanashi,0,10680,,,,
2020/5/8,Nagano,1,10680,,,,
2020/5/8,Gifu,0,10680,,,,
2020/5/8,Shizuoka,0,10680,,,,
2020/5/8,Aichi,0,10680,,,,
2020/5/8,Mie,0,10680,,,,
2020/5/8,Shiga,1,10680,,,,
2020/5/8,Kyoto,1,10680,,,,
2020/5/8,Osaka,10,10680,,,,
2020/5/8,Hyogo,1,10680,,,,
2020/5/8,Nara,1,10680,,,,
2020/5/8,Wakayama,0,10680,,,,
2020/5/8,Tottori,0,10680,,,,
2020/5/8,Shimane,0,10680,,,,
2020/5/8,Okayama,1,10680,,,,
2020/5/8,Hiroshima,0,10680,,,,
2020/5/8,Yamaguchi,0,10680,,,,
2020/5/8,Tokushima,0,10680,,,,
2020/5/8,Kagawa,0,10680,,,,
2020/5/8,Ehime,0,10680,,,,
2020/5/8,Kochi,0,10680,,,,
2020/5/8,Fukuoka,0,10680,,,,
2020/5/8,Saga,0,10680,,,,
2020/5/8,Nagasaki,0,10680,,,,
2020/5/8,Kumamoto,1,10680,,,,
2020/5/8,Oita,0,10680,,,,
2020/5/8,Miyazaki,0,10680,,,,
2020/5/8,Kagoshima,0,10680,,,,
2020/5/8,Okinawa,0,10680,,,,
2020/5/9,Hokkaido,11,2265,462,424,0,48
2020/5/9,Aomori,0,2265,0,17,10,0
2020/5/9,Iwate,0,2265,0,0,0,0
2020/5/9,Miyagi,0,2265,8,79,0,1
2020/5/9,Akita,0,2265,0,0,16,0
2020/5/9,Yamagata,0,2265,13,56,0,0
2020/5/9,Fukushima,0,2265,36,45,0,0
2020/5/9,Ibaraki,0,2265,71,78,10,9
2020/5/9,Tochigi,0,2265,0,25,29,0
2020/5/9,Gunma,0,2265,65,64,0,18
2020/5/9,Saitama,9,2265,396,525,0,41
2020/5/9,Chiba,3,2265,224,448,168,39
2020/5/9,Tokyo,36,2265,2514,2152,0,180
2020/5/9,Kanagawa,8,2265,458,645,8,47
2020/5/9,Niigata,0,2265,36,46,0,0
2020/5/9,Toyama,4,2265,134,69,0,13
2020/5/9,Ishikawa,2,2265,131,130,0,16
2020/5/9,Fukui,0,2265,21,93,0,8
2020/5/9,Yamanashi,0,2265,8,48,0,0
2020/5/9,Nagano,1,2265,37,37,0,0
2020/5/9,Gifu,0,2265,30,114,0,6
2020/5/9,Shizuoka,0,2265,26,46,0,1
2020/5/9,Aichi,3,2265,115,339,3,34
2020/5/9,Mie,0,2265,12,32,0,1
2020/5/9,Shiga,0,2265,31,65,0,1
2020/5/9,Kyoto,4,2265,107,227,0,13
2020/5/9,Osaka,16,2265,672,990,11,59
2020/5/9,Hyogo,8,2265,185,463,8,32
2020/5/9,Nara,1,2265,22,66,0,2
2020/5/9,Wakayama,0,2265,12,48,0,2
2020/5/9,Tottori,0,2265,2,1,0,0
2020/5/9,Shimane,0,2265,0,11,13,0
2020/5/9,Okayama,0,2265,8,15,1,0
2020/5/9,Hiroshima,0,2265,89,74,0,2
2020/5/9,Yamaguchi,0,2265,4,33,0,0
2020/5/9,Tokushima,0,2265,0,3,2,0
2020/5/9,Kagawa,0,2265,15,13,0,0
2020/5/9,Ehime,0,2265,7,38,0,3
2020/5/9,Kochi,0,2265,10,61,0,3
2020/5/9,Fukuoka,2,2265,178,451,0,24
2020/5/9,Saga,0,2265,22,21,2,0
2020/5/9,Nagasaki,0,2265,,,,1
2020/5/9,Kumamoto,0,2265,27,18,0,3
2020/5/9,Oita,0,2265,0,51,8,1
2020/5/9,Miyazaki,0,2265,5,12,0,0
2020/5/9,Kagoshima,0,2265,0,7,4,0
2020/5/9,Okinawa,0,2265,55,82,0,5
2020/5/10,Hokkaido,9,3995,450,444,0,51
2020/5/10,Aomori,0,3995,0,17,10,0
2020/5/10,Iwate,0,3995,0,0,0,0
2020/5/10,Miyagi,0,3995,7,80,0,1
2020/5/10,Akita,0,3995,0,0,16,0
2020/5/10,Yamagata,0,3995,11,58,0,0
2020/5/10,Fukushima,0,3995,36,45,0,0
2020/5/10,Ibaraki,0,3995,71,78,10,9
2020/5/10,Tochigi,0,3995,0,32,24,0
2020/5/10,Gunma,0,3995,63,66,0,18
2020/5/10,Saitama,5,3995,377,548,0,42
2020/5/10,Chiba,0,3995,217,467,156,40
2020/5/10,Tokyo,22,3995,2518,2170,0,180
2020/5/10,Kanagawa,13,3995,458,645,0,47
2020/5/10,Niigata,0,3995,35,47,0,0
2020/5/10,Toyama,0,3995,126,77,0,13
2020/5/10,Ishikawa,1,3995,130,132,0,16
2020/5/10,Fukui,0,3995,0,94,20,8
2020/5/10,Yamanashi,0,3995,8,48,0,0
2020/5/10,Nagano,0,3995,37,37,0,0
2020/5/10,Gifu,0,3995,22,122,0,6
2020/5/10,Shizuoka,0,3995,26,46,0,1
2020/5/10,Aichi,0,3995,107,350,3,34
2020/5/10,Mie,0,3995,11,33,0,1
2020/5/10,Shiga,0,3995,30,66,0,1
2020/5/10,Kyoto,0,3995,107,227,0,13
2020/5/10,Osaka,11,3995,641,1031,12,59
2020/5/10,Hyogo,4,3995,168,486,0,34
2020/5/10,Nara,0,3995,21,67,0,2
2020/5/10,Wakayama,0,3995,12,48,0,2
2020/5/10,Tottori,0,3995,2,1,0,0
2020/5/10,Shimane,0,3995,0,11,13,0
2020/5/10,Okayama,0,3995,8,15,1,0
2020/5/10,Hiroshima,0,3995,81,82,0,2
2020/5/10,Yamaguchi,0,3995,4,33,0,0
2020/5/10,Tokushima,0,3995,0,3,2,1
2020/5/10,Kagawa,0,3995,8,20,0,0
2020/5/10,Ehime,0,3995,7,38,0,3
2020/5/10,Kochi,0,3995,7,64,0,3
2020/5/10,Fukuoka,1,3995,162,468,0,24
2020/5/10,Saga,0,3995,21,22,2,0
2020/5/10,Nagasaki,0,3995,,,,1
